seed,score,lost
9001748,9,False
9001749,14,False
9001750,14,False
9001751,12,False
9001752,12,False
9001753,9,False
9001754,14,False
9001755,7,False
9001756,5,False
9001757,6,False
9001758,10,False
9001759,9,False
9001760,10,False
9001761,8,False
9001762,12,False
9001763,8,False
9001764,7,False
9001765,12,False
9001766,9,False
9001767,10,False
9001768,10,False
9001769,12,False
9001770,12,False
9001771,12,False
9001772,12,False
9001773,10,False
9001774,10,False
9001775,8,False
9001776,10,False
9001777,12,False
9001778,12,False
9001779,8,False
9001780,8,False
9001781,8,False
9001782,9,False
9001783,10,False
9001784,7,False
9001785,10,False
9001786,8,False
9001787,14,False
9001788,10,False
9001789,7,False
9001790,7,False
9001791,12,False
9001792,12,False
9001793,10,False
9001794,7,False
9001795,12,False
9001796,12,False
9001797,8,False
9001798,14,False
9001799,12,False
9001800,10,False
9001801,14,False
9001802,16,False
9001803,8,False
9001804,12,False
9001805,10,False
9001806,10,False
9001807,12,False
9001808,9,False
9001809,12,False
9001810,8,False
9001811,12,False
9001812,8,False
9001813,14,False
9001814,8,False
9001815,10,False
9001816,12,False
9001817,14,False
9001818,7,False
9001819,7,False
9001820,12,False
9001821,9,False
9001822,10,False
9001823,14,False
9001824,14,False
9001825,7,False
9001826,12,False
9001827,10,False
9001828,10,False
9001829,12,False
9001830,6,False
9001831,12,False
9001832,8,False
9001833,9,False
9001834,5,False
9001835,12,False
9001836,14,False
9001837,10,False
9001838,12,False
9001839,10,False
9001840,12,False
9001841,10,False
9001842,10,False
9001843,12,False
9001844,12,False
9001845,6,False
9001846,14,False
9001847,10,False
9001848,10,False
9001849,12,False
9001850,8,False
9001851,10,False
9001852,5,False
9001853,8,False
9001854,10,False
9001855,10,False
9001856,12,False
9001857,10,False
9001858,14,False
9001859,10,False
9001860,10,False
9001861,8,False
9001862,8,False
9001863,7,False
9001864,12,False
9001865,8,False
9001866,10,False
9001867,10,False
9001868,12,False
9001869,9,False
9001870,12,False
9001871,12,False
9001872,12,False
9001873,9,False
9001874,12,False
9001875,6,False
9001876,9,False
9001877,10,False
9001878,12,False
9001879,10,False
9001880,12,False
9001881,8,False
9001882,10,False
9001883,14,False
9001884,10,False
9001885,9,False
9001886,9,False
9001887,12,False
9001888,8,False
9001889,14,False
9001890,16,False
9001891,10,False
9001892,8,False
9001893,12,False
9001894,10,False
9001895,10,False
9001896,10,False
9001897,8,False
9001898,10,False
9001899,10,False
9001900,10,False
9001901,2,False
9001902,11,False
9001903,14,False
9001904,7,False
9001905,12,False
9001906,10,False
9001907,14,False
9001908,6,False
9001909,10,False
9001910,8,False
9001911,10,False
9001912,12,False
9001913,12,False
9001914,7,False
9001915,8,False
9001916,12,False
9001917,10,False
9001918,10,False
9001919,10,False
9001920,10,False
9001921,8,False
9001922,10,False
9001923,7,False
9001924,12,False
9001925,7,False
9001926,12,False
9001927,8,False
9001928,12,False
9001929,14,False
9001930,12,False
9001931,10,False
9001932,10,False
9001933,10,False
9001934,10,False
9001935,9,False
9001936,10,False
9001937,10,False
9001938,5,False
9001939,7,False
9001940,14,False
9001941,10,False
9001942,9,False
9001943,8,False
9001944,12,False
9001945,14,False
9001946,12,False
9001947,10,False
9001948,9,False
9001949,10,False
9001950,9,False
9001951,8,False
9001952,8,False
9001953,14,False
9001954,8,False
9001955,12,False
9001956,12,False
9001957,7,False
9001958,8,False
9001959,12,False
9001960,12,False
9001961,8,False
9001962,8,False
9001963,14,False
9001964,10,False
9001965,6,False
9001966,8,False
9001967,12,False
9001968,12,False
9001969,14,False
9001970,9,False
9001971,12,False
9001972,10,False
9001973,8,False
9001974,8,False
9001975,12,False
9001976,12,False
9001977,8,False
9001978,10,False
9001979,12,False
9001980,12,False
9001981,8,False
9001982,6,False
9001983,12,False
9001984,10,False
9001985,12,False
9001986,10,False
9001987,10,False
9001988,8,False
9001989,12,False
9001990,9,False
9001991,8,False
9001992,10,False
9001993,14,False
9001994,7,False
9001995,12,False
9001996,8,False
9001997,10,False
9001998,12,False
9001999,10,False
9002000,9,False
9002001,10,False
9002002,8,False
9002003,12,False
9002004,8,False
9002005,10,False
9002006,12,False
9002007,7,False
9002008,12,False
9002009,10,False
9002010,9,False
9002011,7,False
9002012,12,False
9002013,7,False
9002014,8,False
9002015,8,False
9002016,10,False
9002017,10,False
9002018,14,False
9002019,12,False
9002020,7,False
9002021,14,False
9002022,10,False
9002023,10,False
9002024,8,False
9002025,12,False
9002026,12,False
9002027,8,False
9002028,12,False
9002029,10,False
9002030,12,False
9002031,12,False
9002032,10,False
9002033,12,False
9002034,6,False
9002035,5,False
9002036,12,False
9002037,9,False
9002038,14,False
9002039,14,False
9002040,14,False
9002041,10,False
9002042,12,False
9002043,10,False
9002044,12,False
9002045,7,False
9002046,8,False
9002047,12,False
9002048,9,False
9002049,6,False
9002050,6,False
9002051,14,False
9002052,7,False
9002053,10,False
9002054,8,False
9002055,10,False
9002056,10,False
9002057,12,False
9002058,14,False
9002059,9,False
9002060,12,False
9002061,8,False
9002062,12,False
9002063,12,False
9002064,14,False
9002065,12,False
9002066,12,False
9002067,8,False
9002068,14,False
9002069,10,False
9002070,3,False
9002071,10,False
9002072,10,False
9002073,9,False
9002074,7,False
9002075,12,False
9002076,12,False
9002077,14,False
9002078,12,False
9002079,12,False
9002080,12,False
9002081,12,False
9002082,9,False
9002083,10,False
9002084,14,False
9002085,10,False
9002086,8,False
9002087,12,False
9002088,12,False
9002089,10,False
9002090,8,False
9002091,5,False
9002092,8,False
9002093,12,False
9002094,5,False
9002095,14,False
9002096,12,False
9002097,8,False
9002098,10,False
9002099,14,False
9002100,10,False
9002101,12,False
9002102,12,False
9002103,7,False
9002104,12,False
9002105,12,False
9002106,10,False
9002107,12,False
9002108,9,False
9002109,10,False
9002110,10,False
9002111,9,False
9002112,14,False
9002113,8,False
9002114,4,False
9002115,14,False
9002116,12,False
9002117,12,False
9002118,10,False
9002119,12,False
9002120,10,False
9002121,12,False
9002122,10,False
9002123,14,False
9002124,12,False
9002125,12,False
9002126,9,False
9002127,12,False
9002128,12,False
9002129,12,False
9002130,9,False
9002131,12,False
9002132,9,False
9002133,8,False
9002134,12,False
9002135,8,False
9002136,8,False
9002137,14,False
9002138,12,False
9002139,4,False
9002140,9,False
9002141,3,False
9002142,12,False
9002143,12,False
9002144,3,False
9002145,12,False
9002146,12,False
9002147,12,False
9002148,9,False
9002149,12,False
9002150,8,False
9002151,8,False
9002152,8,False
9002153,10,False
9002154,9,False
9002155,10,False
9002156,14,False
9002157,11,False
9002158,14,False
9002159,12,False
9002160,12,False
9002161,10,False
9002162,14,False
9002163,12,False
9002164,7,False
9002165,10,False
9002166,3,False
9002167,3,False
9002168,10,False
9002169,10,False
9002170,9,False
9002171,6,False
9002172,7,False
9002173,9,False
9002174,14,False
9002175,10,False
9002176,8,False
9002177,12,False
9002178,10,False
9002179,10,False
9002180,12,False
9002181,12,False
9002182,8,False
9002183,12,False
9002184,8,False
9002185,8,False
9002186,12,False
9002187,6,False
9002188,7,False
9002189,10,False
9002190,8,False
9002191,14,False
9002192,10,False
9002193,14,False
9002194,6,False
9002195,9,False
9002196,6,False
9002197,12,False
9002198,12,False
9002199,7,False
9002200,12,False
9002201,7,False
9002202,12,False
9002203,8,False
9002204,7,False
9002205,14,False
9002206,12,False
9002207,10,False
9002208,6,False
9002209,10,False
9002210,12,False
9002211,5,False
9002212,9,False
9002213,12,False
9002214,12,False
9002215,10,False
9002216,8,False
9002217,14,False
9002218,12,False
9002219,10,False
9002220,7,False
9002221,12,False
9002222,8,False
9002223,10,False
9002224,12,False
9002225,12,False
9002226,4,False
9002227,10,False
9002228,12,False
9002229,9,False
9002230,8,False
9002231,12,False
9002232,12,False
9002233,8,False
9002234,12,False
9002235,12,False
9002236,7,False
9002237,8,False
9002238,9,False
9002239,6,False
9002240,12,False
9002241,10,False
9002242,9,False
9002243,10,False
9002244,10,False
9002245,8,False
9002246,10,False
9002247,12,False
9002248,10,False
9002249,14,False
9002250,7,False
9002251,14,False
9002252,14,False
9002253,12,False
9002254,12,False
9002255,8,False
9002256,5,False
9002257,12,False
9002258,12,False
9002259,12,False
9002260,8,False
9002261,14,False
9002262,14,False
9002263,12,False
9002264,8,False
9002265,14,False
9002266,10,False
9002267,10,False
9002268,12,False
9002269,4,False
9002270,14,False
9002271,5,False
9002272,8,False
9002273,12,False
9002274,12,False
9002275,10,False
9002276,12,False
9002277,10,False
9002278,9,False
9002279,8,False
9002280,10,False
9002281,10,False
9002282,9,False
9002283,8,False
9002284,12,False
9002285,9,False
9002286,9,False
9002287,10,False
9002288,7,False
9002289,8,False
9002290,5,False
9002291,9,False
9002292,6,False
9002293,10,False
9002294,10,False
9002295,9,False
9002296,12,False
9002297,10,False
9002298,9,False
9002299,12,False
9002300,10,False
9002301,10,False
9002302,11,False
9002303,12,False
9002304,12,False
9002305,8,False
9002306,12,False
9002307,10,False
9002308,10,False
9002309,7,False
9002310,8,False
9002311,10,False
9002312,12,False
9002313,10,False
9002314,10,False
9002315,12,False
9002316,6,False
9002317,8,False
9002318,5,False
9002319,8,False
9002320,10,False
9002321,5,False
9002322,4,False
9002323,10,False
9002324,10,False
9002325,10,False
9002326,8,False
9002327,14,False
9002328,10,False
9002329,10,False
9002330,12,False
9002331,14,False
9002332,6,False
9002333,9,False
9002334,10,False
9002335,8,False
9002336,10,False
9002337,10,False
9002338,12,False
9002339,8,False
9002340,8,False
9002341,8,False
9002342,12,False
9002343,8,False
9002344,10,False
9002345,10,False
9002346,8,False
9002347,8,False
9002348,8,False
9002349,14,False
9002350,8,False
9002351,10,False
9002352,12,False
9002353,12,False
9002354,9,False
9002355,12,False
9002356,14,False
9002357,16,False
9002358,12,False
9002359,5,False
9002360,10,False
9002361,12,False
9002362,3,False
9002363,8,False
9002364,10,False
9002365,8,False
9002366,8,False
9002367,7,False
9002368,12,False
9002369,12,False
9002370,8,False
9002371,10,False
9002372,12,False
9002373,12,False
9002374,12,False
9002375,12,False
9002376,12,False
9002377,10,False
9002378,10,False
9002379,7,False
9002380,8,False
9002381,12,False
9002382,10,False
9002383,10,False
9002384,8,False
9002385,10,False
9002386,10,False
9002387,9,False
9002388,7,False
9002389,9,False
9002390,8,False
9002391,10,False
9002392,9,False
9002393,12,False
9002394,12,False
9002395,12,False
9002396,14,False
9002397,14,False
9002398,8,False
9002399,9,False
9002400,9,False
9002401,14,False
9002402,9,False
9002403,14,False
9002404,14,False
9002405,10,False
9002406,14,False
9002407,10,False
9002408,12,False
9002409,9,False
9002410,8,False
9002411,9,False
9002412,10,False
9002413,14,False
9002414,9,False
9002415,12,False
9002416,6,False
9002417,12,False
9002418,10,False
9002419,12,False
9002420,12,False
9002421,8,False
9002422,12,False
9002423,7,False
9002424,10,False
9002425,8,False
9002426,8,False
9002427,12,False
9002428,10,False
9002429,12,False
9002430,8,False
9002431,10,False
9002432,8,False
9002433,12,False
9002434,8,False
9002435,14,False
9002436,10,False
9002437,12,False
9002438,9,False
9002439,12,False
9002440,9,False
9002441,14,False
9002442,8,False
9002443,12,False
9002444,10,False
9002445,12,False
9002446,12,False
9002447,7,False
9002448,10,False
9002449,10,False
9002450,12,False
9002451,10,False
9002452,9,False
9002453,7,False
9002454,8,False
9002455,12,False
9002456,4,False
9002457,8,False
9002458,14,False
9002459,10,False
9002460,7,False
9002461,12,False
9002462,10,False
9002463,8,False
9002464,12,False
9002465,10,False
9002466,12,False
9002467,9,False
9002468,12,False
9002469,6,False
9002470,12,False
9002471,12,False
9002472,12,False
9002473,5,False
9002474,14,False
9002475,10,False
9002476,12,False
9002477,10,False
9002478,14,False
9002479,6,False
9002480,7,False
9002481,6,False
9002482,6,False
9002483,9,False
9002484,10,False
9002485,9,False
9002486,12,False
9002487,14,False
9002488,12,False
9002489,14,False
9002490,12,False
9002491,10,False
9002492,5,False
9002493,11,False
9002494,12,False
9002495,12,False
9002496,10,False
9002497,9,False
9002498,7,False
9002499,8,False
9002500,10,False
9002501,10,False
9002502,11,False
9002503,12,False
9002504,10,False
9002505,12,False
9002506,12,False
9002507,10,False
9002508,12,False
9002509,8,False
9002510,5,False
9002511,12,False
9002512,10,False
9002513,12,False
9002514,8,False
9002515,8,False
9002516,8,False
9002517,12,False
9002518,10,False
9002519,8,False
9002520,12,False
9002521,8,False
9002522,12,False
9002523,4,False
9002524,14,False
9002525,6,False
9002526,10,False
9002527,12,False
9002528,10,False
9002529,6,False
9002530,9,False
9002531,8,False
9002532,9,False
9002533,12,False
9002534,5,False
9002535,8,False
9002536,12,False
9002537,10,False
9002538,12,False
9002539,12,False
9002540,12,False
9002541,12,False
9002542,10,False
9002543,14,False
9002544,4,False
9002545,10,False
9002546,12,False
9002547,6,False
9002548,8,False
9002549,10,False
9002550,14,False
9002551,12,False
9002552,6,False
9002553,8,False
9002554,12,False
9002555,8,False
9002556,8,False
9002557,12,False
9002558,8,False
9002559,9,False
9002560,12,False
9002561,14,False
9002562,8,False
9002563,9,False
9002564,4,False
9002565,9,False
9002566,8,False
9002567,9,False
9002568,9,False
9002569,9,False
9002570,12,False
9002571,12,False
9002572,14,False
9002573,12,False
9002574,10,False
9002575,6,False
9002576,9,False
9002577,7,False
9002578,14,False
9002579,12,False
9002580,10,False
9002581,12,False
9002582,8,False
9002583,10,False
9002584,5,False
9002585,8,False
9002586,12,False
9002587,10,False
9002588,10,False
9002589,7,False
9002590,10,False
9002591,12,False
9002592,12,False
9002593,8,False
9002594,10,False
9002595,10,False
9002596,12,False
9002597,9,False
9002598,9,False
9002599,3,False
9002600,7,False
9002601,10,False
9002602,10,False
9002603,12,False
9002604,12,False
9002605,9,False
9002606,12,False
9002607,10,False
9002608,10,False
9002609,8,False
9002610,9,False
9002611,8,False
9002612,12,False
9002613,8,False
9002614,12,False
9002615,9,False
9002616,8,False
9002617,12,False
9002618,12,False
9002619,14,False
9002620,10,False
9002621,8,False
9002622,10,False
9002623,10,False
9002624,8,False
9002625,12,False
9002626,9,False
9002627,12,False
9002628,8,False
9002629,12,False
9002630,12,False
9002631,12,False
9002632,8,False
9002633,14,False
9002634,6,False
9002635,10,False
9002636,5,False
9002637,6,False
9002638,9,False
9002639,12,False
9002640,12,False
9002641,12,False
9002642,14,False
9002643,12,False
9002644,9,False
9002645,8,False
9002646,4,False
9002647,6,False
9002648,7,False
9002649,6,False
9002650,9,False
9002651,9,False
9002652,8,False
9002653,12,False
9002654,8,False
9002655,9,False
9002656,12,False
9002657,10,False
9002658,7,False
9002659,12,False
9002660,8,False
9002661,11,False
9002662,10,False
9002663,10,False
9002664,9,False
9002665,10,False
9002666,12,False
9002667,12,False
9002668,11,False
9002669,12,False
9002670,12,False
9002671,10,False
9002672,12,False
9002673,10,False
9002674,9,False
9002675,12,False
9002676,12,False
9002677,8,False
9002678,10,False
9002679,4,False
9002680,7,False
9002681,12,False
9002682,8,False
9002683,14,False
9002684,14,False
9002685,8,False
9002686,8,False
9002687,12,False
9002688,12,False
9002689,8,False
9002690,14,False
9002691,8,False
9002692,10,False
9002693,8,False
9002694,10,False
9002695,9,False
9002696,12,False
9002697,8,False
9002698,14,False
9002699,5,False
9002700,10,False
9002701,12,False
9002702,8,False
9002703,12,False
9002704,10,False
9002705,8,False
9002706,7,False
9002707,6,False
9002708,14,False
9002709,12,False
9002710,12,False
9002711,8,False
9002712,12,False
9002713,9,False
9002714,9,False
9002715,10,False
9002716,10,False
9002717,10,False
9002718,12,False
9002719,8,False
9002720,12,False
9002721,9,False
9002722,12,False
9002723,8,False
9002724,12,False
9002725,10,False
9002726,8,False
9002727,10,False
9002728,10,False
9002729,10,False
9002730,12,False
9002731,12,False
9002732,10,False
9002733,10,False
9002734,14,False
9002735,10,False
9002736,7,False
9002737,9,False
9002738,14,False
9002739,10,False
9002740,12,False
9002741,10,False
9002742,9,False
9002743,9,False
9002744,8,False
9002745,7,False
9002746,12,False
9002747,10,False
9002748,7,False
9002749,10,False
9002750,10,False
9002751,12,False
9002752,7,False
9002753,12,False
9002754,9,False
9002755,12,False
9002756,14,False
9002757,7,False
9002758,10,False
9002759,9,False
9002760,12,False
9002761,8,False
9002762,10,False
9002763,12,False
9002764,12,False
9002765,3,False
9002766,8,False
9002767,12,False
9002768,6,False
9002769,16,False
9002770,12,False
9002771,8,False
9002772,8,False
9002773,9,False
9002774,12,False
9002775,14,False
9002776,6,False
9002777,3,False
9002778,14,False
9002779,12,False
9002780,10,False
9002781,12,False
9002782,14,False
9002783,14,False
9002784,7,False
9002785,12,False
9002786,10,False
9002787,6,False
9002788,7,False
9002789,8,False
9002790,12,False
9002791,12,False
9002792,12,False
9002793,12,False
9002794,10,False
9002795,8,False
9002796,12,False
9002797,9,False
9002798,8,False
9002799,14,False
9002800,8,False
9002801,7,False
9002802,9,False
9002803,12,False
9002804,12,False
9002805,8,False
9002806,12,False
9002807,9,False
9002808,12,False
9002809,4,False
9002810,10,False
9002811,12,False
9002812,8,False
9002813,8,False
9002814,9,False
9002815,12,False
9002816,12,False
9002817,9,False
9002818,12,False
9002819,10,False
9002820,12,False
9002821,10,False
9002822,14,False
9002823,12,False
9002824,14,False
9002825,14,False
9002826,10,False
9002827,7,False
9002828,9,False
9002829,5,False
9002830,6,False
9002831,14,False
9002832,12,False
9002833,10,False
9002834,9,False
9002835,12,False
9002836,12,False
9002837,10,False
9002838,2,False
9002839,7,False
9002840,12,False
9002841,8,False
9002842,14,False
9002843,12,False
9002844,7,False
9002845,12,False
9002846,7,False
9002847,10,False
9002848,10,False
9002849,14,False
9002850,12,False
9002851,12,False
9002852,10,False
9002853,12,False
9002854,12,False
9002855,7,False
9002856,10,False
9002857,9,False
9002858,10,False
9002859,12,False
9002860,10,False
9002861,14,False
9002862,7,False
9002863,8,False
9002864,12,False
9002865,12,False
9002866,7,False
9002867,9,False
9002868,6,False
9002869,10,False
9002870,9,False
9002871,12,False
9002872,12,False
9002873,12,False
9002874,10,False
9002875,14,False
9002876,12,False
9002877,14,False
9002878,12,False
9002879,12,False
9002880,12,False
9002881,10,False
9002882,10,False
9002883,12,False
9002884,14,False
9002885,12,False
9002886,12,False
9002887,8,False
9002888,12,False
9002889,8,False
9002890,10,False
9002891,6,False
9002892,8,False
9002893,9,False
9002894,12,False
9002895,12,False
9002896,12,False
9002897,8,False
9002898,9,False
9002899,9,False
9002900,10,False
9002901,10,False
9002902,10,False
9002903,10,False
9002904,10,False
9002905,12,False
9002906,12,False
9002907,12,False
9002908,9,False
9002909,10,False
9002910,14,False
9002911,9,False
9002912,10,False
9002913,12,False
9002914,9,False
9002915,12,False
9002916,9,False
9002917,10,False
9002918,12,False
9002919,12,False
9002920,14,False
9002921,12,False
9002922,9,False
9002923,6,False
9002924,9,False
9002925,9,False
9002926,12,False
9002927,8,False
9002928,12,False
9002929,12,False
9002930,12,False
9002931,11,False
9002932,6,False
9002933,10,False
9002934,12,False
9002935,12,False
9002936,12,False
9002937,8,False
9002938,12,False
9002939,10,False
9002940,8,False
9002941,8,False
9002942,3,False
9002943,9,False
9002944,10,False
9002945,6,False
9002946,4,False
9002947,12,False
9002948,12,False
9002949,12,False
9002950,12,False
9002951,9,False
9002952,7,False
9002953,10,False
9002954,12,False
9002955,6,False
9002956,14,False
9002957,14,False
9002958,12,False
9002959,12,False
9002960,8,False
9002961,10,False
9002962,10,False
9002963,7,False
9002964,12,False
9002965,12,False
9002966,9,False
9002967,8,False
9002968,4,False
9002969,14,False
9002970,10,False
9002971,8,False
9002972,5,False
9002973,8,False
9002974,10,False
9002975,10,False
9002976,12,False
9002977,10,False
9002978,12,False
9002979,8,False
9002980,12,False
9002981,12,False
9002982,8,False
9002983,12,False
9002984,6,False
9002985,8,False
9002986,10,False
9002987,8,False
9002988,10,False
9002989,6,False
9002990,7,False
9002991,8,False
9002992,7,False
9002993,7,False
9002994,8,False
9002995,12,False
9002996,9,False
9002997,14,False
9002998,9,False
9002999,8,False
9003000,10,False
9003001,8,False
9003002,12,False
9003003,8,False
9003004,8,False
9003005,12,False
9003006,4,False
9003007,7,False
9003008,10,False
9003009,6,False
9003010,10,False
9003011,9,False
9003012,8,False
9003013,8,False
9003014,8,False
9003015,10,False
9003016,12,False
9003017,4,False
9003018,12,False
9003019,10,False
9003020,9,False
9003021,7,False
9003022,6,False
9003023,6,False
9003024,9,False
9003025,12,False
9003026,12,False
9003027,7,False
9003028,10,False
9003029,12,False
9003030,12,False
9003031,7,False
9003032,8,False
9003033,10,False
9003034,9,False
9003035,14,False
9003036,12,False
9003037,8,False
9003038,9,False
9003039,10,False
9003040,10,False
9003041,10,False
9003042,9,False
9003043,8,False
9003044,12,False
9003045,8,False
9003046,8,False
9003047,5,False
9003048,14,False
9003049,10,False
9003050,10,False
9003051,12,False
9003052,10,False
9003053,10,False
9003054,14,False
9003055,10,False
9003056,14,False
9003057,10,False
9003058,12,False
9003059,7,False
9003060,10,False
9003061,8,False
9003062,12,False
9003063,10,False
9003064,12,False
9003065,12,False
9003066,10,False
9003067,9,False
9003068,8,False
9003069,7,False
9003070,10,False
9003071,12,False
9003072,9,False
9003073,10,False
9003074,8,False
9003075,7,False
9003076,10,False
9003077,10,False
9003078,9,False
9003079,9,False
9003080,10,False
9003081,12,False
9003082,12,False
9003083,9,False
9003084,10,False
9003085,8,False
9003086,7,False
9003087,6,False
9003088,8,False
9003089,10,False
9003090,9,False
9003091,10,False
9003092,12,False
9003093,14,False
9003094,14,False
9003095,7,False
9003096,9,False
9003097,5,False
9003098,12,False
9003099,8,False
9003100,12,False
9003101,10,False
9003102,10,False
9003103,10,False
9003104,12,False
9003105,12,False
9003106,12,False
9003107,7,False
9003108,7,False
9003109,14,False
9003110,5,False
9003111,9,False
9003112,10,False
9003113,12,False
9003114,7,False
9003115,12,False
9003116,12,False
9003117,6,False
9003118,12,False
9003119,12,False
9003120,7,False
9003121,12,False
9003122,14,False
9003123,12,False
9003124,7,False
9003125,8,False
9003126,8,False
9003127,12,False
9003128,9,False
9003129,8,False
9003130,12,False
9003131,12,False
9003132,8,False
9003133,12,False
9003134,12,False
9003135,8,False
9003136,14,False
9003137,10,False
9003138,12,False
9003139,10,False
9003140,12,False
9003141,14,False
9003142,10,False
9003143,12,False
9003144,9,False
9003145,4,False
9003146,10,False
9003147,6,False
9003148,5,False
9003149,7,False
9003150,12,False
9003151,8,False
9003152,12,False
9003153,10,False
9003154,8,False
9003155,6,False
9003156,7,False
9003157,9,False
9003158,9,False
9003159,10,False
9003160,14,False
9003161,10,False
9003162,6,False
9003163,8,False
9003164,10,False
9003165,10,False
9003166,12,False
9003167,6,False
9003168,12,False
9003169,10,False
9003170,10,False
9003171,5,False
9003172,12,False
9003173,12,False
9003174,10,False
9003175,10,False
9003176,6,False
9003177,10,False
9003178,6,False
9003179,12,False
9003180,8,False
9003181,12,False
9003182,10,False
9003183,12,False
9003184,10,False
9003185,12,False
9003186,10,False
9003187,10,False
9003188,12,False
9003189,4,False
9003190,12,False
9003191,12,False
9003192,8,False
9003193,12,False
9003194,12,False
9003195,12,False
9003196,7,False
9003197,7,False
9003198,10,False
9003199,14,False
9003200,12,False
9003201,7,False
9003202,8,False
9003203,8,False
9003204,12,False
9003205,12,False
9003206,14,False
9003207,10,False
9003208,5,False
9003209,6,False
9003210,12,False
9003211,12,False
9003212,12,False
9003213,12,False
9003214,12,False
9003215,12,False
9003216,6,False
9003217,12,False
9003218,12,False
9003219,10,False
9003220,12,False
9003221,12,False
9003222,8,False
9003223,12,False
9003224,12,False
9003225,12,False
9003226,11,False
9003227,9,False
9003228,10,False
9003229,8,False
9003230,12,False
9003231,6,False
9003232,10,False
9003233,9,False
9003234,10,False
9003235,7,False
9003236,8,False
9003237,7,False
9003238,9,False
9003239,10,False
9003240,9,False
9003241,10,False
9003242,10,False
9003243,10,False
9003244,7,False
9003245,9,False
9003246,14,False
9003247,12,False
9003248,9,False
9003249,7,False
9003250,10,False
9003251,12,False
9003252,10,False
9003253,12,False
9003254,10,False
9003255,7,False
9003256,6,False
9003257,12,False
9003258,14,False
9003259,14,False
9003260,10,False
9003261,10,False
9003262,12,False
9003263,10,False
9003264,8,False
9003265,10,False
9003266,8,False
9003267,8,False
9003268,6,False
9003269,6,False
9003270,10,False
9003271,14,False
9003272,10,False
9003273,10,False
9003274,10,False
9003275,14,False
9003276,12,False
9003277,12,False
9003278,12,False
9003279,8,False
9003280,6,False
9003281,8,False
9003282,10,False
9003283,12,False
9003284,10,False
9003285,8,False
9003286,8,False
9003287,12,False
9003288,12,False
9003289,8,False
9003290,10,False
9003291,10,False
9003292,8,False
9003293,7,False
9003294,10,False
9003295,8,False
9003296,8,False
9003297,12,False
9003298,9,False
9003299,10,False
9003300,10,False
9003301,10,False
9003302,8,False
9003303,12,False
9003304,10,False
9003305,7,False
9003306,12,False
9003307,8,False
9003308,10,False
9003309,16,False
9003310,10,False
9003311,10,False
9003312,12,False
9003313,10,False
9003314,12,False
9003315,8,False
9003316,10,False
9003317,12,False
9003318,9,False
9003319,8,False
9003320,10,False
9003321,6,False
9003322,10,False
9003323,12,False
9003324,12,False
9003325,10,False
9003326,12,False
9003327,14,False
9003328,12,False
9003329,12,False
9003330,6,False
9003331,12,False
9003332,5,False
9003333,5,False
9003334,8,False
9003335,12,False
9003336,12,False
9003337,12,False
9003338,7,False
9003339,14,False
9003340,12,False
9003341,14,False
9003342,10,False
9003343,8,False
9003344,12,False
9003345,14,False
9003346,8,False
9003347,10,False
9003348,12,False
9003349,9,False
9003350,10,False
9003351,10,False
9003352,12,False
9003353,7,False
9003354,10,False
9003355,12,False
9003356,14,False
9003357,8,False
9003358,8,False
9003359,12,False
9003360,14,False
9003361,10,False
9003362,8,False
9003363,8,False
9003364,8,False
9003365,12,False
9003366,10,False
9003367,8,False
9003368,4,False
9003369,8,False
9003370,10,False
9003371,8,False
9003372,10,False
9003373,10,False
9003374,14,False
9003375,10,False
9003376,12,False
9003377,10,False
9003378,6,False
9003379,7,False
9003380,8,False
9003381,10,False
9003382,10,False
9003383,8,False
9003384,10,False
9003385,7,False
9003386,9,False
9003387,10,False
9003388,11,False
9003389,12,False
9003390,12,False
9003391,12,False
9003392,12,False
9003393,12,False
9003394,14,False
9003395,12,False
9003396,6,False
9003397,8,False
9003398,5,False
9003399,9,False
9003400,10,False
9003401,6,False
9003402,12,False
9003403,10,False
9003404,10,False
9003405,12,False
9003406,8,False
9003407,10,False
9003408,6,False
9003409,6,False
9003410,6,False
9003411,8,False
9003412,12,False
9003413,9,False
9003414,10,False
9003415,12,False
9003416,6,False
9003417,8,False
9003418,10,False
9003419,12,False
9003420,12,False
9003421,12,False
9003422,12,False
9003423,10,False
9003424,7,False
9003425,9,False
9003426,14,False
9003427,8,False
9003428,14,False
9003429,8,False
9003430,12,False
9003431,9,False
9003432,12,False
9003433,8,False
9003434,14,False
9003435,6,False
9003436,14,False
9003437,6,False
9003438,16,False
9003439,9,False
9003440,12,False
9003441,12,False
9003442,10,False
9003443,12,False
9003444,10,False
9003445,12,False
9003446,12,False
9003447,11,False
9003448,14,False
9003449,12,False
9003450,7,False
9003451,14,False
9003452,12,False
9003453,14,False
9003454,10,False
9003455,10,False
9003456,10,False
9003457,7,False
9003458,10,False
9003459,10,False
9003460,12,False
9003461,8,False
9003462,12,False
9003463,12,False
9003464,6,False
9003465,12,False
9003466,12,False
9003467,12,False
9003468,9,False
9003469,8,False
9003470,12,False
9003471,10,False
9003472,14,False
9003473,10,False
9003474,12,False
9003475,12,False
9003476,8,False
9003477,10,False
9003478,9,False
9003479,9,False
9003480,12,False
9003481,10,False
9003482,8,False
9003483,12,False
9003484,12,False
9003485,14,False
9003486,12,False
9003487,12,False
9003488,10,False
9003489,7,False
9003490,11,False
9003491,16,False
9003492,12,False
9003493,12,False
9003494,10,False
9003495,10,False
9003496,12,False
