seed,score,lost
2001748,6,False
2001749,12,False
2001750,6,False
2001751,8,False
2001752,0,True
2001753,12,False
2001754,12,False
2001755,0,True
2001756,8,False
2001757,6,False
2001758,8,False
2001759,6,False
2001760,8,False
2001761,8,False
2001762,10,False
2001763,12,False
2001764,8,False
2001765,8,False
2001766,0,True
2001767,10,False
2001768,0,True
2001769,8,False
2001770,8,False
2001771,8,False
2001772,8,False
2001773,0,True
2001774,8,False
2001775,7,False
2001776,6,False
2001777,10,False
2001778,10,False
2001779,8,False
2001780,4,False
2001781,12,False
2001782,12,False
2001783,8,False
2001784,0,True
2001785,10,False
2001786,0,True
2001787,6,False
2001788,8,False
2001789,10,False
2001790,0,True
2001791,8,False
2001792,10,False
2001793,10,False
2001794,0,True
2001795,9,False
2001796,0,True
2001797,8,False
2001798,0,True
2001799,6,False
2001800,10,False
2001801,14,False
2001802,0,True
2001803,14,False
2001804,10,False
2001805,8,False
2001806,10,False
2001807,10,False
2001808,8,False
2001809,8,False
2001810,10,False
2001811,0,True
2001812,10,False
2001813,0,True
2001814,10,False
2001815,6,False
2001816,0,True
2001817,9,False
2001818,10,False
2001819,0,True
2001820,9,False
2001821,8,False
2001822,10,False
2001823,8,False
2001824,10,False
2001825,8,False
2001826,14,False
2001827,0,True
2001828,0,True
2001829,0,True
2001830,0,True
2001831,8,False
2001832,8,False
2001833,0,True
2001834,10,False
2001835,0,True
2001836,0,True
2001837,0,True
2001838,10,False
2001839,12,False
2001840,0,True
2001841,12,False
2001842,0,True
2001843,8,False
2001844,0,True
2001845,7,False
2001846,0,True
2001847,10,False
2001848,12,False
2001849,12,False
2001850,10,False
2001851,6,False
2001852,9,False
2001853,10,False
2001854,12,False
2001855,0,True
2001856,8,False
2001857,6,False
2001858,0,True
2001859,0,True
2001860,0,True
2001861,0,True
2001862,10,False
2001863,0,True
2001864,10,False
2001865,10,False
2001866,2,False
2001867,4,False
2001868,10,False
2001869,10,False
2001870,7,False
2001871,0,True
2001872,10,False
2001873,10,False
2001874,6,False
2001875,4,False
2001876,12,False
2001877,6,False
2001878,10,False
2001879,12,False
2001880,10,False
2001881,10,False
2001882,14,False
2001883,8,False
2001884,12,False
2001885,0,True
2001886,10,False
2001887,10,False
2001888,6,False
2001889,10,False
2001890,10,False
2001891,10,False
2001892,0,True
2001893,6,False
2001894,14,False
2001895,8,False
2001896,0,True
2001897,10,False
2001898,8,False
2001899,10,False
2001900,8,False
2001901,8,False
2001902,6,False
2001903,6,False
2001904,12,False
2001905,0,True
2001906,7,False
2001907,0,True
2001908,8,False
2001909,0,True
2001910,6,False
2001911,12,False
2001912,6,False
2001913,8,False
2001914,0,True
2001915,7,False
2001916,6,False
2001917,12,False
2001918,0,True
2001919,8,False
2001920,6,False
2001921,7,False
2001922,8,False
2001923,12,False
2001924,4,False
2001925,8,False
2001926,10,False
2001927,0,True
2001928,8,False
2001929,8,False
2001930,0,True
2001931,0,True
2001932,0,True
2001933,10,False
2001934,8,False
2001935,0,True
2001936,10,False
2001937,7,False
2001938,14,False
2001939,12,False
2001940,0,True
2001941,8,False
2001942,8,False
2001943,6,False
2001944,0,True
2001945,8,False
2001946,6,False
2001947,7,False
2001948,8,False
2001949,12,False
2001950,8,False
2001951,8,False
2001952,10,False
2001953,8,False
2001954,8,False
2001955,6,False
2001956,10,False
2001957,8,False
2001958,0,True
2001959,14,False
2001960,6,False
2001961,8,False
2001962,0,True
2001963,12,False
2001964,0,True
2001965,6,False
2001966,8,False
2001967,0,True
2001968,12,False
2001969,8,False
2001970,8,False
2001971,10,False
2001972,9,False
2001973,9,False
2001974,6,False
2001975,10,False
2001976,6,False
2001977,0,True
2001978,6,False
2001979,8,False
2001980,14,False
2001981,7,False
2001982,6,False
2001983,7,False
2001984,8,False
2001985,0,True
2001986,10,False
2001987,10,False
2001988,8,False
2001989,10,False
2001990,10,False
2001991,8,False
2001992,0,True
2001993,10,False
2001994,10,False
2001995,0,True
2001996,10,False
2001997,14,False
2001998,8,False
2001999,9,False
2002000,0,True
2002001,6,False
2002002,12,False
2002003,0,True
2002004,0,True
2002005,10,False
2002006,8,False
2002007,8,False
2002008,0,True
2002009,10,False
2002010,10,False
2002011,7,False
2002012,10,False
2002013,6,False
2002014,10,False
2002015,8,False
2002016,0,True
2002017,10,False
2002018,0,True
2002019,10,False
2002020,10,False
2002021,8,False
2002022,0,True
2002023,6,False
2002024,0,True
2002025,10,False
2002026,8,False
2002027,6,False
2002028,8,False
2002029,0,True
2002030,0,True
2002031,9,False
2002032,0,True
2002033,0,True
2002034,6,False
2002035,8,False
2002036,0,True
2002037,6,False
2002038,8,False
2002039,10,False
2002040,8,False
2002041,8,False
2002042,7,False
2002043,0,True
2002044,10,False
2002045,12,False
2002046,8,False
2002047,6,False
2002048,10,False
2002049,0,True
2002050,0,True
2002051,12,False
2002052,0,True
2002053,8,False
2002054,0,True
2002055,12,False
2002056,6,False
2002057,6,False
2002058,10,False
2002059,8,False
2002060,10,False
2002061,8,False
2002062,0,True
2002063,8,False
2002064,8,False
2002065,0,True
2002066,0,True
2002067,0,True
2002068,12,False
2002069,12,False
2002070,8,False
2002071,8,False
2002072,8,False
2002073,0,True
2002074,12,False
2002075,8,False
2002076,0,True
2002077,8,False
2002078,6,False
2002079,8,False
2002080,6,False
2002081,8,False
2002082,12,False
2002083,0,True
2002084,10,False
2002085,0,True
2002086,10,False
2002087,8,False
2002088,4,False
2002089,8,False
2002090,12,False
2002091,12,False
2002092,0,True
2002093,8,False
2002094,10,False
2002095,0,True
2002096,0,True
2002097,10,False
2002098,10,False
2002099,12,False
2002100,6,False
2002101,0,True
2002102,8,False
2002103,8,False
2002104,0,True
2002105,10,False
2002106,10,False
2002107,6,False
2002108,12,False
2002109,8,False
2002110,10,False
2002111,12,False
2002112,10,False
2002113,14,False
2002114,14,False
2002115,0,True
2002116,0,True
2002117,8,False
2002118,0,True
2002119,10,False
2002120,8,False
2002121,6,False
2002122,0,True
2002123,8,False
2002124,9,False
2002125,0,True
2002126,6,False
2002127,8,False
2002128,8,False
2002129,10,False
2002130,0,True
2002131,7,False
2002132,8,False
2002133,7,False
2002134,6,False
2002135,6,False
2002136,7,False
2002137,8,False
2002138,4,False
2002139,6,False
2002140,10,False
2002141,8,False
2002142,8,False
2002143,8,False
2002144,10,False
2002145,0,True
2002146,4,False
2002147,7,False
2002148,8,False
2002149,0,True
2002150,0,True
2002151,0,True
2002152,8,False
2002153,9,False
2002154,6,False
2002155,8,False
2002156,12,False
2002157,12,False
2002158,8,False
2002159,6,False
2002160,10,False
2002161,0,True
2002162,0,True
2002163,12,False
2002164,0,True
2002165,6,False
2002166,0,True
2002167,4,False
2002168,8,False
2002169,8,False
2002170,8,False
2002171,0,True
2002172,6,False
2002173,12,False
2002174,6,False
2002175,14,False
2002176,10,False
2002177,10,False
2002178,0,True
2002179,10,False
2002180,0,True
2002181,10,False
2002182,9,False
2002183,8,False
2002184,8,False
2002185,6,False
2002186,14,False
2002187,0,True
2002188,8,False
2002189,12,False
2002190,12,False
2002191,10,False
2002192,12,False
2002193,12,False
2002194,12,False
2002195,10,False
2002196,10,False
2002197,10,False
2002198,7,False
2002199,0,True
2002200,5,False
2002201,8,False
2002202,10,False
2002203,10,False
2002204,0,True
2002205,0,True
2002206,0,True
2002207,8,False
2002208,10,False
2002209,8,False
2002210,10,False
2002211,8,False
2002212,10,False
2002213,10,False
2002214,0,True
2002215,9,False
2002216,9,False
2002217,0,True
2002218,7,False
2002219,8,False
2002220,10,False
2002221,12,False
2002222,4,False
2002223,12,False
2002224,10,False
2002225,10,False
2002226,0,True
2002227,0,True
2002228,10,False
2002229,0,True
2002230,14,False
2002231,8,False
2002232,12,False
2002233,8,False
2002234,8,False
2002235,10,False
2002236,12,False
2002237,16,False
2002238,12,False
2002239,10,False
2002240,6,False
2002241,8,False
2002242,12,False
2002243,0,True
2002244,12,False
2002245,10,False
2002246,10,False
2002247,8,False
2002248,10,False
2002249,12,False
2002250,10,False
2002251,6,False
2002252,12,False
2002253,11,False
2002254,0,True
2002255,7,False
2002256,0,True
2002257,0,True
2002258,8,False
2002259,8,False
2002260,10,False
2002261,10,False
2002262,0,True
2002263,12,False
2002264,8,False
2002265,8,False
2002266,8,False
2002267,14,False
2002268,6,False
2002269,0,True
2002270,9,False
2002271,0,True
2002272,0,True
2002273,8,False
2002274,8,False
2002275,8,False
2002276,0,True
2002277,10,False
2002278,7,False
2002279,8,False
2002280,0,True
2002281,0,True
2002282,5,False
2002283,10,False
2002284,10,False
2002285,0,True
2002286,0,True
2002287,0,True
2002288,0,True
2002289,14,False
2002290,10,False
2002291,6,False
2002292,6,False
2002293,0,True
2002294,0,True
2002295,0,True
2002296,8,False
2002297,0,True
2002298,12,False
2002299,0,True
2002300,0,True
2002301,0,True
2002302,10,False
2002303,10,False
2002304,0,True
2002305,6,False
2002306,12,False
2002307,0,True
2002308,9,False
2002309,10,False
2002310,0,True
2002311,12,False
2002312,6,False
2002313,6,False
2002314,0,True
2002315,0,True
2002316,12,False
2002317,12,False
2002318,11,False
2002319,0,True
2002320,4,False
2002321,10,False
2002322,10,False
2002323,0,True
2002324,10,False
2002325,8,False
2002326,10,False
2002327,0,True
2002328,8,False
2002329,0,True
2002330,10,False
2002331,12,False
2002332,0,True
2002333,0,True
2002334,7,False
2002335,6,False
2002336,8,False
2002337,8,False
2002338,8,False
2002339,6,False
2002340,8,False
2002341,6,False
2002342,12,False
2002343,10,False
2002344,8,False
2002345,0,True
2002346,0,True
2002347,0,True
2002348,0,True
2002349,8,False
2002350,0,True
2002351,12,False
2002352,0,True
2002353,0,True
2002354,10,False
2002355,0,True
2002356,8,False
2002357,6,False
2002358,14,False
2002359,10,False
2002360,8,False
2002361,0,True
2002362,0,True
2002363,8,False
2002364,10,False
2002365,12,False
2002366,0,True
2002367,10,False
2002368,10,False
2002369,8,False
2002370,6,False
2002371,10,False
2002372,12,False
2002373,0,True
2002374,0,True
2002375,0,True
2002376,8,False
2002377,8,False
2002378,10,False
2002379,10,False
2002380,10,False
2002381,0,True
2002382,0,True
2002383,6,False
2002384,0,True
2002385,9,False
2002386,10,False
2002387,10,False
2002388,0,True
2002389,0,True
2002390,10,False
2002391,0,True
2002392,8,False
2002393,0,True
2002394,10,False
2002395,12,False
2002396,0,True
2002397,0,True
2002398,0,True
2002399,9,False
2002400,12,False
2002401,10,False
2002402,8,False
2002403,6,False
2002404,10,False
2002405,0,True
2002406,0,True
2002407,8,False
2002408,10,False
2002409,10,False
2002410,7,False
2002411,10,False
2002412,10,False
2002413,6,False
2002414,8,False
2002415,10,False
2002416,10,False
2002417,12,False
2002418,6,False
2002419,0,True
2002420,10,False
2002421,10,False
2002422,0,True
2002423,8,False
2002424,8,False
2002425,9,False
2002426,10,False
2002427,6,False
2002428,8,False
2002429,8,False
2002430,9,False
2002431,10,False
2002432,8,False
2002433,5,False
2002434,8,False
2002435,8,False
2002436,8,False
2002437,8,False
2002438,0,True
2002439,6,False
2002440,8,False
2002441,10,False
2002442,6,False
2002443,0,True
2002444,0,True
2002445,0,True
2002446,0,True
2002447,10,False
2002448,10,False
2002449,14,False
2002450,10,False
2002451,8,False
2002452,12,False
2002453,0,True
2002454,10,False
2002455,0,True
2002456,0,True
2002457,12,False
2002458,8,False
2002459,10,False
2002460,6,False
2002461,12,False
2002462,8,False
2002463,10,False
2002464,10,False
2002465,10,False
2002466,10,False
2002467,6,False
2002468,12,False
2002469,8,False
2002470,10,False
2002471,0,True
2002472,0,True
2002473,12,False
2002474,10,False
2002475,0,True
2002476,10,False
2002477,12,False
2002478,6,False
2002479,10,False
2002480,10,False
2002481,12,False
2002482,8,False
2002483,8,False
2002484,0,True
2002485,8,False
2002486,0,True
2002487,10,False
2002488,0,True
2002489,10,False
2002490,10,False
2002491,6,False
2002492,10,False
2002493,10,False
2002494,10,False
2002495,0,True
2002496,10,False
2002497,6,False
2002498,0,True
2002499,10,False
2002500,8,False
2002501,8,False
2002502,8,False
2002503,0,True
2002504,12,False
2002505,8,False
2002506,7,False
2002507,8,False
2002508,12,False
2002509,0,True
2002510,10,False
2002511,8,False
2002512,0,True
2002513,6,False
2002514,10,False
2002515,6,False
2002516,0,True
2002517,6,False
2002518,0,True
2002519,8,False
2002520,10,False
2002521,0,True
2002522,10,False
2002523,0,True
2002524,8,False
2002525,12,False
2002526,0,True
2002527,10,False
2002528,8,False
2002529,10,False
2002530,0,True
2002531,0,True
2002532,0,True
2002533,0,True
2002534,12,False
2002535,8,False
2002536,12,False
2002537,6,False
2002538,0,True
2002539,8,False
2002540,8,False
2002541,0,True
2002542,8,False
2002543,10,False
2002544,14,False
2002545,8,False
2002546,10,False
2002547,6,False
2002548,10,False
2002549,8,False
2002550,8,False
2002551,0,True
2002552,0,True
2002553,10,False
2002554,7,False
2002555,8,False
2002556,8,False
2002557,0,True
2002558,8,False
2002559,8,False
2002560,4,False
2002561,12,False
2002562,8,False
2002563,10,False
2002564,12,False
2002565,0,True
2002566,6,False
2002567,8,False
2002568,10,False
2002569,10,False
2002570,10,False
2002571,10,False
2002572,10,False
2002573,0,True
2002574,8,False
2002575,8,False
2002576,7,False
2002577,0,True
2002578,12,False
2002579,0,True
2002580,0,True
2002581,0,True
2002582,0,True
2002583,8,False
2002584,8,False
2002585,8,False
2002586,0,True
2002587,8,False
2002588,0,True
2002589,8,False
2002590,6,False
2002591,6,False
2002592,8,False
2002593,12,False
2002594,10,False
2002595,7,False
2002596,8,False
2002597,12,False
2002598,12,False
2002599,0,True
2002600,0,True
2002601,0,True
2002602,6,False
2002603,8,False
2002604,0,True
2002605,8,False
2002606,10,False
2002607,0,True
2002608,0,True
2002609,8,False
2002610,8,False
2002611,5,False
2002612,10,False
2002613,8,False
2002614,12,False
2002615,6,False
2002616,8,False
2002617,12,False
2002618,0,True
2002619,10,False
2002620,0,True
2002621,10,False
2002622,6,False
2002623,10,False
2002624,0,True
2002625,8,False
2002626,8,False
2002627,0,True
2002628,10,False
2002629,0,True
2002630,7,False
2002631,8,False
2002632,6,False
2002633,10,False
2002634,10,False
2002635,8,False
2002636,0,True
2002637,10,False
2002638,10,False
2002639,4,False
2002640,6,False
2002641,12,False
2002642,4,False
2002643,8,False
2002644,6,False
2002645,8,False
2002646,10,False
2002647,10,False
2002648,8,False
2002649,12,False
2002650,8,False
2002651,6,False
2002652,8,False
2002653,10,False
2002654,6,False
2002655,10,False
2002656,0,True
2002657,12,False
2002658,12,False
2002659,0,True
2002660,8,False
2002661,6,False
2002662,0,True
2002663,0,True
2002664,6,False
2002665,8,False
2002666,0,True
2002667,0,True
2002668,10,False
2002669,7,False
2002670,9,False
2002671,12,False
2002672,10,False
2002673,8,False
2002674,10,False
2002675,0,True
2002676,0,True
2002677,8,False
2002678,8,False
2002679,8,False
2002680,12,False
2002681,0,True
2002682,10,False
2002683,10,False
2002684,8,False
2002685,10,False
2002686,0,True
2002687,6,False
2002688,6,False
2002689,0,True
2002690,7,False
2002691,0,True
2002692,0,True
2002693,0,True
2002694,4,False
2002695,0,True
2002696,5,False
2002697,0,True
2002698,8,False
2002699,10,False
2002700,10,False
2002701,0,True
2002702,9,False
2002703,0,True
2002704,0,True
2002705,8,False
2002706,10,False
2002707,12,False
2002708,10,False
2002709,10,False
2002710,10,False
2002711,0,True
2002712,10,False
2002713,7,False
2002714,0,True
2002715,4,False
2002716,6,False
2002717,4,False
2002718,12,False
2002719,9,False
2002720,6,False
2002721,12,False
2002722,10,False
2002723,0,True
2002724,8,False
2002725,0,True
2002726,8,False
2002727,10,False
2002728,7,False
2002729,10,False
2002730,6,False
2002731,0,True
2002732,8,False
2002733,0,True
2002734,8,False
2002735,10,False
2002736,8,False
2002737,0,True
2002738,10,False
2002739,0,True
2002740,10,False
2002741,10,False
2002742,10,False
2002743,0,True
2002744,8,False
2002745,12,False
2002746,0,True
2002747,12,False
2002748,10,False
2002749,0,True
2002750,8,False
2002751,10,False
2002752,9,False
2002753,12,False
2002754,8,False
2002755,10,False
2002756,7,False
2002757,6,False
2002758,12,False
2002759,10,False
2002760,10,False
2002761,9,False
2002762,10,False
2002763,10,False
2002764,10,False
2002765,7,False
2002766,10,False
2002767,9,False
2002768,0,True
2002769,10,False
2002770,8,False
2002771,10,False
2002772,8,False
2002773,14,False
2002774,0,True
2002775,0,True
2002776,0,True
2002777,0,True
2002778,0,True
2002779,0,True
2002780,6,False
2002781,0,True
2002782,10,False
2002783,0,True
2002784,12,False
2002785,9,False
2002786,0,True
2002787,10,False
2002788,0,True
2002789,6,False
2002790,7,False
2002791,8,False
2002792,6,False
2002793,0,True
2002794,10,False
2002795,0,True
2002796,6,False
2002797,6,False
2002798,8,False
2002799,10,False
2002800,8,False
2002801,10,False
2002802,6,False
2002803,8,False
2002804,9,False
2002805,0,True
2002806,9,False
2002807,10,False
2002808,0,True
2002809,0,True
2002810,0,True
2002811,6,False
2002812,10,False
2002813,8,False
2002814,8,False
2002815,12,False
2002816,0,True
2002817,8,False
2002818,10,False
2002819,8,False
2002820,6,False
2002821,0,True
2002822,0,True
2002823,12,False
2002824,0,True
2002825,6,False
2002826,8,False
2002827,8,False
2002828,0,True
2002829,0,True
2002830,6,False
2002831,8,False
2002832,0,True
2002833,0,True
2002834,12,False
2002835,0,True
2002836,10,False
2002837,0,True
2002838,12,False
2002839,10,False
2002840,8,False
2002841,12,False
2002842,7,False
2002843,12,False
2002844,10,False
2002845,12,False
2002846,10,False
2002847,4,False
2002848,8,False
2002849,0,True
2002850,0,True
2002851,0,True
2002852,0,True
2002853,12,False
2002854,0,True
2002855,0,True
2002856,10,False
2002857,0,True
2002858,10,False
2002859,10,False
2002860,0,True
2002861,8,False
2002862,8,False
2002863,0,True
2002864,7,False
2002865,0,True
2002866,8,False
2002867,0,True
2002868,12,False
2002869,10,False
2002870,0,True
2002871,12,False
2002872,8,False
2002873,10,False
2002874,0,True
2002875,8,False
2002876,8,False
2002877,0,True
2002878,8,False
2002879,0,True
2002880,8,False
2002881,10,False
2002882,10,False
2002883,12,False
2002884,8,False
2002885,10,False
2002886,10,False
2002887,10,False
2002888,0,True
2002889,8,False
2002890,0,True
2002891,8,False
2002892,8,False
2002893,8,False
2002894,9,False
2002895,0,True
2002896,12,False
2002897,8,False
2002898,0,True
2002899,8,False
2002900,12,False
2002901,9,False
2002902,10,False
2002903,0,True
2002904,6,False
2002905,8,False
2002906,10,False
2002907,10,False
2002908,10,False
2002909,14,False
2002910,10,False
2002911,12,False
2002912,10,False
2002913,0,True
2002914,0,True
2002915,0,True
2002916,8,False
2002917,10,False
2002918,8,False
2002919,7,False
2002920,10,False
2002921,10,False
2002922,8,False
2002923,7,False
2002924,10,False
2002925,12,False
2002926,6,False
2002927,0,True
2002928,7,False
2002929,0,True
2002930,12,False
2002931,8,False
2002932,0,True
2002933,12,False
2002934,10,False
2002935,0,True
2002936,10,False
2002937,12,False
2002938,10,False
2002939,12,False
2002940,6,False
2002941,10,False
2002942,8,False
2002943,8,False
2002944,8,False
2002945,14,False
2002946,12,False
2002947,10,False
2002948,12,False
2002949,10,False
2002950,10,False
2002951,7,False
2002952,0,True
2002953,0,True
2002954,9,False
2002955,8,False
2002956,12,False
2002957,8,False
2002958,10,False
2002959,8,False
2002960,8,False
2002961,10,False
2002962,10,False
2002963,0,True
2002964,10,False
2002965,6,False
2002966,12,False
2002967,0,True
2002968,16,False
2002969,0,True
2002970,10,False
2002971,4,False
2002972,0,True
2002973,8,False
2002974,8,False
2002975,0,True
2002976,0,True
2002977,6,False
2002978,6,False
2002979,8,False
2002980,0,True
2002981,10,False
2002982,8,False
2002983,10,False
2002984,7,False
2002985,6,False
2002986,8,False
2002987,10,False
2002988,0,True
2002989,8,False
2002990,8,False
2002991,10,False
2002992,10,False
2002993,12,False
2002994,6,False
2002995,12,False
2002996,12,False
2002997,12,False
2002998,10,False
2002999,0,True
2003000,7,False
2003001,8,False
2003002,7,False
2003003,8,False
2003004,8,False
2003005,8,False
2003006,0,True
2003007,8,False
2003008,7,False
2003009,12,False
2003010,0,True
2003011,6,False
2003012,12,False
2003013,8,False
2003014,9,False
2003015,8,False
2003016,0,True
2003017,12,False
2003018,10,False
2003019,8,False
2003020,10,False
2003021,0,True
2003022,0,True
2003023,0,True
2003024,6,False
2003025,8,False
2003026,0,True
2003027,0,True
2003028,0,True
2003029,8,False
2003030,8,False
2003031,8,False
2003032,8,False
2003033,10,False
2003034,10,False
2003035,10,False
2003036,12,False
2003037,12,False
2003038,0,True
2003039,0,True
2003040,6,False
2003041,12,False
2003042,0,True
2003043,10,False
2003044,8,False
2003045,12,False
2003046,4,False
2003047,8,False
2003048,0,True
2003049,10,False
2003050,0,True
2003051,0,True
2003052,8,False
2003053,6,False
2003054,10,False
2003055,0,True
2003056,8,False
2003057,0,True
2003058,8,False
2003059,6,False
2003060,0,True
2003061,8,False
2003062,12,False
2003063,0,True
2003064,12,False
2003065,8,False
2003066,12,False
2003067,10,False
2003068,4,False
2003069,16,False
2003070,7,False
2003071,0,True
2003072,6,False
2003073,12,False
2003074,12,False
2003075,9,False
2003076,6,False
2003077,6,False
2003078,12,False
2003079,8,False
2003080,0,True
2003081,6,False
2003082,10,False
2003083,10,False
2003084,0,True
2003085,0,True
2003086,8,False
2003087,10,False
2003088,8,False
2003089,12,False
2003090,8,False
2003091,12,False
2003092,10,False
2003093,12,False
2003094,6,False
2003095,0,True
2003096,12,False
2003097,0,True
2003098,6,False
2003099,0,True
2003100,6,False
2003101,8,False
2003102,8,False
2003103,6,False
2003104,0,True
2003105,10,False
2003106,4,False
2003107,10,False
2003108,10,False
2003109,0,True
2003110,8,False
2003111,14,False
2003112,8,False
2003113,10,False
2003114,8,False
2003115,0,True
2003116,12,False
2003117,10,False
2003118,0,True
2003119,7,False
2003120,10,False
2003121,7,False
2003122,0,True
2003123,12,False
2003124,12,False
2003125,6,False
2003126,8,False
2003127,12,False
2003128,10,False
2003129,4,False
2003130,12,False
2003131,12,False
2003132,10,False
2003133,0,True
2003134,8,False
2003135,8,False
2003136,6,False
2003137,12,False
2003138,0,True
2003139,10,False
2003140,10,False
2003141,0,True
2003142,10,False
2003143,10,False
2003144,8,False
2003145,6,False
2003146,0,True
2003147,12,False
2003148,8,False
2003149,0,True
2003150,9,False
2003151,8,False
2003152,0,True
2003153,12,False
2003154,0,True
2003155,8,False
2003156,0,True
2003157,10,False
2003158,8,False
2003159,8,False
2003160,6,False
2003161,0,True
2003162,10,False
2003163,6,False
2003164,8,False
2003165,7,False
2003166,8,False
2003167,0,True
2003168,10,False
2003169,0,True
2003170,12,False
2003171,6,False
2003172,8,False
2003173,10,False
2003174,10,False
2003175,6,False
2003176,10,False
2003177,0,True
2003178,8,False
2003179,8,False
2003180,10,False
2003181,8,False
2003182,12,False
2003183,14,False
2003184,0,True
2003185,0,True
2003186,10,False
2003187,12,False
2003188,10,False
2003189,10,False
2003190,10,False
2003191,10,False
2003192,0,True
2003193,10,False
2003194,0,True
2003195,10,False
2003196,12,False
2003197,10,False
2003198,10,False
2003199,8,False
2003200,7,False
2003201,0,True
2003202,12,False
2003203,12,False
2003204,0,True
2003205,8,False
2003206,10,False
2003207,0,True
2003208,12,False
2003209,10,False
2003210,8,False
2003211,0,True
2003212,0,True
2003213,4,False
2003214,8,False
2003215,8,False
2003216,0,True
2003217,10,False
2003218,12,False
2003219,8,False
2003220,10,False
2003221,0,True
2003222,10,False
2003223,8,False
2003224,12,False
2003225,12,False
2003226,8,False
2003227,6,False
2003228,12,False
2003229,12,False
2003230,0,True
2003231,10,False
2003232,12,False
2003233,10,False
2003234,8,False
2003235,12,False
2003236,0,True
2003237,6,False
2003238,0,True
2003239,6,False
2003240,0,True
2003241,7,False
2003242,10,False
2003243,12,False
2003244,8,False
2003245,4,False
2003246,8,False
2003247,0,True
2003248,8,False
2003249,8,False
2003250,0,True
2003251,8,False
2003252,8,False
2003253,12,False
2003254,5,False
2003255,10,False
2003256,10,False
2003257,0,True
2003258,9,False
2003259,0,True
2003260,14,False
2003261,8,False
2003262,12,False
2003263,6,False
2003264,12,False
2003265,10,False
2003266,4,False
2003267,8,False
2003268,12,False
2003269,0,True
2003270,12,False
2003271,10,False
2003272,0,True
2003273,12,False
2003274,10,False
2003275,6,False
2003276,0,True
2003277,10,False
2003278,8,False
2003279,10,False
2003280,10,False
2003281,8,False
2003282,0,True
2003283,6,False
2003284,0,True
2003285,0,True
2003286,8,False
2003287,0,True
2003288,0,True
2003289,10,False
2003290,0,True
2003291,12,False
2003292,10,False
2003293,0,True
2003294,10,False
2003295,0,True
2003296,10,False
2003297,10,False
2003298,8,False
2003299,8,False
2003300,0,True
2003301,8,False
2003302,10,False
2003303,0,True
2003304,10,False
2003305,14,False
2003306,0,True
2003307,12,False
2003308,0,True
2003309,10,False
2003310,16,False
2003311,8,False
2003312,0,True
2003313,0,True
2003314,8,False
2003315,0,True
2003316,8,False
2003317,0,True
2003318,7,False
2003319,7,False
2003320,9,False
2003321,10,False
2003322,12,False
2003323,6,False
2003324,6,False
2003325,12,False
2003326,10,False
2003327,0,True
2003328,7,False
2003329,10,False
2003330,10,False
2003331,6,False
2003332,10,False
2003333,10,False
2003334,10,False
2003335,8,False
2003336,10,False
2003337,10,False
2003338,6,False
2003339,10,False
2003340,8,False
2003341,0,True
2003342,10,False
2003343,6,False
2003344,4,False
2003345,10,False
2003346,8,False
2003347,12,False
2003348,10,False
2003349,8,False
2003350,12,False
2003351,4,False
2003352,8,False
2003353,12,False
2003354,0,True
2003355,10,False
2003356,8,False
2003357,10,False
2003358,0,True
2003359,10,False
2003360,8,False
2003361,10,False
2003362,10,False
2003363,10,False
2003364,0,True
2003365,8,False
2003366,0,True
2003367,10,False
2003368,10,False
2003369,0,True
2003370,6,False
2003371,12,False
2003372,8,False
2003373,6,False
2003374,0,True
2003375,0,True
2003376,10,False
2003377,8,False
2003378,0,True
2003379,6,False
2003380,8,False
2003381,8,False
2003382,6,False
2003383,8,False
2003384,12,False
2003385,0,True
2003386,8,False
2003387,10,False
2003388,12,False
2003389,0,True
2003390,8,False
2003391,10,False
2003392,8,False
2003393,10,False
2003394,8,False
2003395,12,False
2003396,12,False
2003397,10,False
2003398,6,False
2003399,10,False
2003400,8,False
2003401,6,False
2003402,0,True
2003403,0,True
2003404,7,False
2003405,0,True
2003406,10,False
2003407,8,False
2003408,12,False
2003409,6,False
2003410,8,False
2003411,0,True
2003412,10,False
2003413,8,False
2003414,6,False
2003415,12,False
2003416,14,False
2003417,12,False
2003418,10,False
2003419,8,False
2003420,8,False
2003421,12,False
2003422,8,False
2003423,0,True
2003424,0,True
2003425,0,True
2003426,0,True
2003427,10,False
2003428,6,False
2003429,8,False
2003430,0,True
2003431,12,False
2003432,0,True
2003433,10,False
2003434,8,False
2003435,0,True
2003436,8,False
2003437,12,False
2003438,8,False
2003439,0,True
2003440,7,False
2003441,10,False
2003442,6,False
2003443,8,False
2003444,9,False
2003445,10,False
2003446,10,False
2003447,10,False
2003448,10,False
2003449,8,False
2003450,0,True
2003451,0,True
2003452,8,False
2003453,10,False
2003454,10,False
2003455,0,True
2003456,10,False
2003457,8,False
2003458,6,False
2003459,12,False
2003460,12,False
2003461,6,False
2003462,10,False
2003463,14,False
2003464,0,True
2003465,0,True
2003466,0,True
2003467,0,True
2003468,0,True
2003469,0,True
2003470,10,False
2003471,0,True
2003472,10,False
2003473,12,False
2003474,4,False
2003475,8,False
2003476,8,False
2003477,10,False
2003478,0,True
2003479,12,False
2003480,10,False
2003481,10,False
2003482,0,True
2003483,8,False
2003484,10,False
2003485,0,True
2003486,12,False
2003487,6,False
2003488,6,False
2003489,10,False
2003490,4,False
2003491,8,False
2003492,0,True
2003493,0,True
2003494,6,False
2003495,8,False
2003496,7,False
