策略,是否失败,总分,回合数,seed,达到12+,达到14+
mcts_distilled_final,False,10,21,1201323,0,0
mcts_distilled_final,False,12,21,1201324,1,0
mcts_distilled_final,False,12,21,1201325,1,0
mcts_distilled_final,False,6,21,1201326,0,0
mcts_distilled_final,False,10,21,1201327,0,0
mcts_distilled_final,False,12,21,1201328,1,0
mcts_distilled_final,False,12,21,1201329,1,0
mcts_distilled_final,False,10,21,1201330,0,0
mcts_distilled_final,False,12,21,1201331,1,0
mcts_distilled_final,False,6,21,1201332,0,0
mcts_distilled_final,False,10,21,1201333,0,0
mcts_distilled_final,False,12,21,1201334,1,0
mcts_distilled_final,False,12,21,1201335,1,0
mcts_distilled_final,False,12,21,1201336,1,0
mcts_distilled_final,False,10,21,1201337,0,0
mcts_distilled_final,False,10,21,1201338,0,0
mcts_distilled_final,False,10,21,1201339,0,0
mcts_distilled_final,False,12,21,1201340,1,0
mcts_distilled_final,False,8,21,1201341,0,0
mcts_distilled_final,False,14,21,1201342,1,1
mcts_distilled_final,False,10,21,1201343,0,0
mcts_distilled_final,False,14,21,1201344,1,1
mcts_distilled_final,False,10,21,1201345,0,0
mcts_distilled_final,False,12,21,1201346,1,0
mcts_distilled_final,False,6,21,1201347,0,0
mcts_distilled_final,False,6,21,1201348,0,0
mcts_distilled_final,False,12,21,1201349,1,0
mcts_distilled_final,False,12,21,1201350,1,0
mcts_distilled_final,False,12,21,1201351,1,0
mcts_distilled_final,False,12,21,1201352,1,0
mcts_distilled_final,False,12,21,1201353,1,0
mcts_distilled_final,False,10,21,1201354,0,0
mcts_distilled_final,False,16,21,1201355,1,1
mcts_distilled_final,False,10,21,1201356,0,0
mcts_distilled_final,False,14,21,1201357,1,1
mcts_distilled_final,False,11,21,1201358,0,0
mcts_distilled_final,False,10,21,1201359,0,0
mcts_distilled_final,False,10,21,1201360,0,0
mcts_distilled_final,False,10,21,1201361,0,0
mcts_distilled_final,False,12,21,1201362,1,0
mcts_distilled_final,False,10,21,1201363,0,0
mcts_distilled_final,False,13,21,1201364,1,0
mcts_distilled_final,False,14,21,1201365,1,1
mcts_distilled_final,False,14,21,1201366,1,1
mcts_distilled_final,False,10,21,1201367,0,0
mcts_distilled_final,False,16,21,1201368,1,1
mcts_distilled_final,False,6,21,1201369,0,0
mcts_distilled_final,False,10,21,1201370,0,0
mcts_distilled_final,False,12,21,1201371,1,0
mcts_distilled_final,False,12,21,1201372,1,0
mcts_distilled_final,False,14,21,1201373,1,1
mcts_distilled_final,False,12,21,1201374,1,0
mcts_distilled_final,False,6,21,1201375,0,0
mcts_distilled_final,False,10,21,1201376,0,0
mcts_distilled_final,False,12,21,1201377,1,0
mcts_distilled_final,False,14,21,1201378,1,1
mcts_distilled_final,False,14,21,1201379,1,1
mcts_distilled_final,False,14,21,1201380,1,1
mcts_distilled_final,False,10,21,1201381,0,0
mcts_distilled_final,False,12,21,1201382,1,0
mcts_distilled_final,False,8,21,1201383,0,0
mcts_distilled_final,False,12,21,1201384,1,0
mcts_distilled_final,False,12,21,1201385,1,0
mcts_distilled_final,False,12,21,1201386,1,0
mcts_distilled_final,False,10,21,1201387,0,0
mcts_distilled_final,False,10,21,1201388,0,0
mcts_distilled_final,False,12,21,1201389,1,0
mcts_distilled_final,False,8,21,1201390,0,0
mcts_distilled_final,False,8,21,1201391,0,0
mcts_distilled_final,False,10,21,1201392,0,0
mcts_distilled_final,False,12,21,1201393,1,0
mcts_distilled_final,False,14,21,1201394,1,1
mcts_distilled_final,False,6,21,1201395,0,0
mcts_distilled_final,False,10,21,1201396,0,0
mcts_distilled_final,False,12,21,1201397,1,0
mcts_distilled_final,False,8,21,1201398,0,0
mcts_distilled_final,False,14,21,1201399,1,1
mcts_distilled_final,False,14,21,1201400,1,1
mcts_distilled_final,False,12,21,1201401,1,0
mcts_distilled_final,False,12,21,1201402,1,0
mcts_distilled_final,False,12,21,1201403,1,0
mcts_distilled_final,False,14,21,1201404,1,1
mcts_distilled_final,False,8,21,1201405,0,0
mcts_distilled_final,False,11,21,1201406,0,0
mcts_distilled_final,False,12,21,1201407,1,0
mcts_distilled_final,False,10,21,1201408,0,0
mcts_distilled_final,False,12,21,1201409,1,0
mcts_distilled_final,False,12,21,1201410,1,0
mcts_distilled_final,False,14,21,1201411,1,1
mcts_distilled_final,False,12,21,1201412,1,0
mcts_distilled_final,False,10,21,1201413,0,0
mcts_distilled_final,False,14,21,1201414,1,1
mcts_distilled_final,False,14,21,1201415,1,1
mcts_distilled_final,False,10,21,1201416,0,0
mcts_distilled_final,False,6,21,1201417,0,0
mcts_distilled_final,False,16,21,1201418,1,1
mcts_distilled_final,False,10,21,1201419,0,0
mcts_distilled_final,False,12,21,1201420,1,0
mcts_distilled_final,False,14,21,1201421,1,1
mcts_distilled_final,False,12,21,1201422,1,0
mcts_distilled_final,False,14,21,1201423,1,1
mcts_distilled_final,False,14,21,1201424,1,1
mcts_distilled_final,False,14,21,1201425,1,1
mcts_distilled_final,False,10,21,1201426,0,0
mcts_distilled_final,False,8,21,1201427,0,0
mcts_distilled_final,False,14,21,1201428,1,1
mcts_distilled_final,False,14,21,1201429,1,1
mcts_distilled_final,False,16,21,1201430,1,1
mcts_distilled_final,False,12,21,1201431,1,0
mcts_distilled_final,False,12,21,1201432,1,0
mcts_distilled_final,False,8,21,1201433,0,0
mcts_distilled_final,False,10,21,1201434,0,0
mcts_distilled_final,False,14,21,1201435,1,1
mcts_distilled_final,False,10,21,1201436,0,0
mcts_distilled_final,False,14,21,1201437,1,1
mcts_distilled_final,False,18,21,1201438,1,1
mcts_distilled_final,False,12,21,1201439,1,0
mcts_distilled_final,False,8,21,1201440,0,0
mcts_distilled_final,False,16,21,1201441,1,1
mcts_distilled_final,False,10,21,1201442,0,0
mcts_distilled_final,False,12,21,1201443,1,0
mcts_distilled_final,False,14,21,1201444,1,1
mcts_distilled_final,False,16,21,1201445,1,1
mcts_distilled_final,False,14,21,1201446,1,1
mcts_distilled_final,False,10,21,1201447,0,0
mcts_distilled_final,False,14,21,1201448,1,1
mcts_distilled_final,False,14,21,1201449,1,1
mcts_distilled_final,False,12,21,1201450,1,0
mcts_distilled_final,False,14,21,1201451,1,1
mcts_distilled_final,False,14,21,1201452,1,1
mcts_distilled_final,False,12,21,1201453,1,0
mcts_distilled_final,False,12,21,1201454,1,0
mcts_distilled_final,False,12,21,1201455,1,0
mcts_distilled_final,False,12,21,1201456,1,0
mcts_distilled_final,False,12,21,1201457,1,0
mcts_distilled_final,False,10,21,1201458,0,0
mcts_distilled_final,False,14,21,1201459,1,1
mcts_distilled_final,False,10,21,1201460,0,0
mcts_distilled_final,False,18,21,1201461,1,1
mcts_distilled_final,False,12,21,1201462,1,0
mcts_distilled_final,False,8,21,1201463,0,0
mcts_distilled_final,False,12,21,1201464,1,0
mcts_distilled_final,False,10,21,1201465,0,0
mcts_distilled_final,False,12,21,1201466,1,0
mcts_distilled_final,False,6,21,1201467,0,0
mcts_distilled_final,False,8,21,1201468,0,0
mcts_distilled_final,False,10,21,1201469,0,0
mcts_distilled_final,False,12,21,1201470,1,0
mcts_distilled_final,False,10,21,1201471,0,0
mcts_distilled_final,False,16,21,1201472,1,1
mcts_distilled_final,False,12,21,1201473,1,0
mcts_distilled_final,False,8,21,1201474,0,0
mcts_distilled_final,False,12,21,1201475,1,0
mcts_distilled_final,False,10,21,1201476,0,0
mcts_distilled_final,False,10,21,1201477,0,0
mcts_distilled_final,False,12,21,1201478,1,0
mcts_distilled_final,False,14,21,1201479,1,1
mcts_distilled_final,False,12,21,1201480,1,0
mcts_distilled_final,False,12,21,1201481,1,0
mcts_distilled_final,False,12,21,1201482,1,0
mcts_distilled_final,False,10,21,1201483,0,0
mcts_distilled_final,False,12,21,1201484,1,0
mcts_distilled_final,False,10,21,1201485,0,0
mcts_distilled_final,False,12,21,1201486,1,0
mcts_distilled_final,False,14,21,1201487,1,1
mcts_distilled_final,False,12,21,1201488,1,0
mcts_distilled_final,False,12,21,1201489,1,0
mcts_distilled_final,False,16,21,1201490,1,1
mcts_distilled_final,False,12,21,1201491,1,0
mcts_distilled_final,False,16,21,1201492,1,1
mcts_distilled_final,False,12,21,1201493,1,0
mcts_distilled_final,False,8,21,1201494,0,0
mcts_distilled_final,False,8,21,1201495,0,0
mcts_distilled_final,False,10,21,1201496,0,0
mcts_distilled_final,False,10,21,1201497,0,0
mcts_distilled_final,False,12,21,1201498,1,0
mcts_distilled_final,False,16,21,1201499,1,1
mcts_distilled_final,False,14,21,1201500,1,1
mcts_distilled_final,False,10,21,1201501,0,0
mcts_distilled_final,False,10,21,1201502,0,0
mcts_distilled_final,False,8,21,1201503,0,0
mcts_distilled_final,False,8,21,1201504,0,0
mcts_distilled_final,False,16,21,1201505,1,1
mcts_distilled_final,False,10,21,1201506,0,0
mcts_distilled_final,False,12,21,1201507,1,0
mcts_distilled_final,False,14,21,1201508,1,1
mcts_distilled_final,False,8,21,1201509,0,0
mcts_distilled_final,False,12,21,1201510,1,0
mcts_distilled_final,False,10,21,1201511,0,0
mcts_distilled_final,False,14,21,1201512,1,1
mcts_distilled_final,False,12,21,1201513,1,0
mcts_distilled_final,False,12,21,1201514,1,0
mcts_distilled_final,False,16,21,1201515,1,1
mcts_distilled_final,False,10,21,1201516,0,0
mcts_distilled_final,False,12,21,1201517,1,0
mcts_distilled_final,False,8,21,1201518,0,0
mcts_distilled_final,False,10,21,1201519,0,0
mcts_distilled_final,False,12,21,1201520,1,0
mcts_distilled_final,False,12,21,1201521,1,0
mcts_distilled_final,False,12,21,1201522,1,0
mcts_distilled_final,False,12,21,1201523,1,0
mcts_distilled_final,False,8,21,1201524,0,0
mcts_distilled_final,False,14,21,1201525,1,1
mcts_distilled_final,False,14,21,1201526,1,1
mcts_distilled_final,False,16,21,1201527,1,1
mcts_distilled_final,False,12,21,1201528,1,0
mcts_distilled_final,False,12,21,1201529,1,0
mcts_distilled_final,False,14,21,1201530,1,1
mcts_distilled_final,False,12,21,1201531,1,0
mcts_distilled_final,False,12,21,1201532,1,0
mcts_distilled_final,False,10,21,1201533,0,0
mcts_distilled_final,False,16,21,1201534,1,1
mcts_distilled_final,False,10,21,1201535,0,0
mcts_distilled_final,False,12,21,1201536,1,0
mcts_distilled_final,False,8,21,1201537,0,0
mcts_distilled_final,False,8,21,1201538,0,0
mcts_distilled_final,False,10,21,1201539,0,0
mcts_distilled_final,False,12,21,1201540,1,0
mcts_distilled_final,False,10,21,1201541,0,0
mcts_distilled_final,False,14,21,1201542,1,1
mcts_distilled_final,False,12,21,1201543,1,0
mcts_distilled_final,False,14,21,1201544,1,1
mcts_distilled_final,False,12,21,1201545,1,0
mcts_distilled_final,False,12,21,1201546,1,0
mcts_distilled_final,False,16,21,1201547,1,1
mcts_distilled_final,False,14,21,1201548,1,1
mcts_distilled_final,False,10,21,1201549,0,0
mcts_distilled_final,False,12,21,1201550,1,0
mcts_distilled_final,False,14,21,1201551,1,1
mcts_distilled_final,False,8,21,1201552,0,0
mcts_distilled_final,False,12,21,1201553,1,0
mcts_distilled_final,False,14,21,1201554,1,1
mcts_distilled_final,False,14,21,1201555,1,1
mcts_distilled_final,False,8,21,1201556,0,0
mcts_distilled_final,False,10,21,1201557,0,0
mcts_distilled_final,False,10,21,1201558,0,0
mcts_distilled_final,False,10,21,1201559,0,0
mcts_distilled_final,False,18,21,1201560,1,1
mcts_distilled_final,False,10,21,1201561,0,0
mcts_distilled_final,False,12,21,1201562,1,0
mcts_distilled_final,False,12,21,1201563,1,0
mcts_distilled_final,False,10,21,1201564,0,0
mcts_distilled_final,False,10,21,1201565,0,0
mcts_distilled_final,False,12,21,1201566,1,0
mcts_distilled_final,False,10,21,1201567,0,0
mcts_distilled_final,False,12,21,1201568,1,0
mcts_distilled_final,False,12,21,1201569,1,0
mcts_distilled_final,False,8,21,1201570,0,0
mcts_distilled_final,False,14,21,1201571,1,1
mcts_distilled_final,False,10,21,1201572,0,0
mcts_distilled_final,False,10,21,1201573,0,0
mcts_distilled_final,False,12,21,1201574,1,0
mcts_distilled_final,False,14,21,1201575,1,1
mcts_distilled_final,False,14,21,1201576,1,1
mcts_distilled_final,False,16,21,1201577,1,1
mcts_distilled_final,False,8,21,1201578,0,0
mcts_distilled_final,False,6,21,1201579,0,0
mcts_distilled_final,False,14,21,1201580,1,1
mcts_distilled_final,False,14,21,1201581,1,1
mcts_distilled_final,False,12,21,1201582,1,0
mcts_distilled_final,False,14,21,1201583,1,1
mcts_distilled_final,False,14,21,1201584,1,1
mcts_distilled_final,False,14,21,1201585,1,1
mcts_distilled_final,False,10,21,1201586,0,0
mcts_distilled_final,False,8,21,1201587,0,0
mcts_distilled_final,False,12,21,1201588,1,0
mcts_distilled_final,False,12,21,1201589,1,0
mcts_distilled_final,False,10,21,1201590,0,0
mcts_distilled_final,False,10,21,1201591,0,0
mcts_distilled_final,False,10,21,1201592,0,0
mcts_distilled_final,False,12,21,1201593,1,0
mcts_distilled_final,False,12,21,1201594,1,0
mcts_distilled_final,False,12,21,1201595,1,0
mcts_distilled_final,False,14,21,1201596,1,1
mcts_distilled_final,False,12,21,1201597,1,0
mcts_distilled_final,False,10,21,1201598,0,0
mcts_distilled_final,False,14,21,1201599,1,1
mcts_distilled_final,False,14,21,1201600,1,1
mcts_distilled_final,False,10,21,1201601,0,0
mcts_distilled_final,False,10,21,1201602,0,0
mcts_distilled_final,False,14,21,1201603,1,1
mcts_distilled_final,False,10,21,1201604,0,0
mcts_distilled_final,False,14,21,1201605,1,1
mcts_distilled_final,False,10,21,1201606,0,0
mcts_distilled_final,False,12,21,1201607,1,0
mcts_distilled_final,False,10,21,1201608,0,0
mcts_distilled_final,False,12,21,1201609,1,0
mcts_distilled_final,False,14,21,1201610,1,1
mcts_distilled_final,False,10,21,1201611,0,0
mcts_distilled_final,False,8,21,1201612,0,0
mcts_distilled_final,False,12,21,1201613,1,0
mcts_distilled_final,False,16,21,1201614,1,1
mcts_distilled_final,False,14,21,1201615,1,1
mcts_distilled_final,False,14,21,1201616,1,1
mcts_distilled_final,False,12,21,1201617,1,0
mcts_distilled_final,False,14,21,1201618,1,1
mcts_distilled_final,False,10,21,1201619,0,0
mcts_distilled_final,False,14,21,1201620,1,1
mcts_distilled_final,False,10,21,1201621,0,0
mcts_distilled_final,False,12,21,1201622,1,0
mcts_distilled_final,False,14,21,1201623,1,1
mcts_distilled_final,False,12,21,1201624,1,0
mcts_distilled_final,False,14,21,1201625,1,1
mcts_distilled_final,False,10,21,1201626,0,0
mcts_distilled_final,False,12,21,1201627,1,0
mcts_distilled_final,False,10,21,1201628,0,0
mcts_distilled_final,False,14,21,1201629,1,1
mcts_distilled_final,False,12,21,1201630,1,0
mcts_distilled_final,False,8,21,1201631,0,0
mcts_distilled_final,False,14,21,1201632,1,1
mcts_distilled_final,False,14,21,1201633,1,1
mcts_distilled_final,False,14,21,1201634,1,1
mcts_distilled_final,False,12,21,1201635,1,0
mcts_distilled_final,False,10,21,1201636,0,0
mcts_distilled_final,False,14,21,1201637,1,1
mcts_distilled_final,False,14,21,1201638,1,1
mcts_distilled_final,False,8,21,1201639,0,0
mcts_distilled_final,False,6,21,1201640,0,0
mcts_distilled_final,False,10,21,1201641,0,0
mcts_distilled_final,False,10,21,1201642,0,0
mcts_distilled_final,False,14,21,1201643,1,1
mcts_distilled_final,False,12,21,1201644,1,0
mcts_distilled_final,False,12,21,1201645,1,0
mcts_distilled_final,False,14,21,1201646,1,1
mcts_distilled_final,False,14,21,1201647,1,1
mcts_distilled_final,False,10,21,1201648,0,0
mcts_distilled_final,False,10,21,1201649,0,0
mcts_distilled_final,False,16,21,1201650,1,1
mcts_distilled_final,False,8,21,1201651,0,0
mcts_distilled_final,False,12,21,1201652,1,0
mcts_distilled_final,False,12,21,1201653,1,0
mcts_distilled_final,False,8,21,1201654,0,0
mcts_distilled_final,False,16,21,1201655,1,1
mcts_distilled_final,False,14,21,1201656,1,1
mcts_distilled_final,False,10,21,1201657,0,0
mcts_distilled_final,False,12,21,1201658,1,0
mcts_distilled_final,False,16,21,1201659,1,1
mcts_distilled_final,False,14,21,1201660,1,1
mcts_distilled_final,False,10,21,1201661,0,0
mcts_distilled_final,False,10,21,1201662,0,0
mcts_distilled_final,False,14,21,1201663,1,1
mcts_distilled_final,False,12,21,1201664,1,0
mcts_distilled_final,False,8,21,1201665,0,0
mcts_distilled_final,False,12,21,1201666,1,0
mcts_distilled_final,False,10,21,1201667,0,0
mcts_distilled_final,False,12,21,1201668,1,0
mcts_distilled_final,False,12,21,1201669,1,0
mcts_distilled_final,False,16,21,1201670,1,1
mcts_distilled_final,False,14,21,1201671,1,1
mcts_distilled_final,False,14,21,1201672,1,1
mcts_distilled_final,False,18,21,1201673,1,1
mcts_distilled_final,False,12,21,1201674,1,0
mcts_distilled_final,False,14,21,1201675,1,1
mcts_distilled_final,False,14,21,1201676,1,1
mcts_distilled_final,False,12,21,1201677,1,0
mcts_distilled_final,False,14,21,1201678,1,1
mcts_distilled_final,False,10,21,1201679,0,0
mcts_distilled_final,False,14,21,1201680,1,1
mcts_distilled_final,False,10,21,1201681,0,0
mcts_distilled_final,False,10,21,1201682,0,0
mcts_distilled_final,False,12,21,1201683,1,0
mcts_distilled_final,False,14,21,1201684,1,1
mcts_distilled_final,False,12,21,1201685,1,0
mcts_distilled_final,False,8,21,1201686,0,0
mcts_distilled_final,False,14,21,1201687,1,1
mcts_distilled_final,True,0,21,1201688,0,0
mcts_distilled_final,False,14,21,1201689,1,1
mcts_distilled_final,False,14,21,1201690,1,1
mcts_distilled_final,False,12,21,1201691,1,0
mcts_distilled_final,False,10,21,1201692,0,0
mcts_distilled_final,False,12,21,1201693,1,0
mcts_distilled_final,False,10,21,1201694,0,0
mcts_distilled_final,False,14,21,1201695,1,1
mcts_distilled_final,False,6,21,1201696,0,0
mcts_distilled_final,False,10,21,1201697,0,0
mcts_distilled_final,False,14,21,1201698,1,1
mcts_distilled_final,False,12,21,1201699,1,0
mcts_distilled_final,False,10,21,1201700,0,0
mcts_distilled_final,False,12,21,1201701,1,0
mcts_distilled_final,False,12,21,1201702,1,0
mcts_distilled_final,False,12,21,1201703,1,0
mcts_distilled_final,False,12,21,1201704,1,0
mcts_distilled_final,False,14,21,1201705,1,1
mcts_distilled_final,False,12,21,1201706,1,0
mcts_distilled_final,False,12,21,1201707,1,0
mcts_distilled_final,False,10,21,1201708,0,0
mcts_distilled_final,False,10,21,1201709,0,0
mcts_distilled_final,False,16,21,1201710,1,1
mcts_distilled_final,False,14,21,1201711,1,1
mcts_distilled_final,False,10,21,1201712,0,0
mcts_distilled_final,False,10,21,1201713,0,0
mcts_distilled_final,False,12,21,1201714,1,0
mcts_distilled_final,False,10,21,1201715,0,0
mcts_distilled_final,False,14,21,1201716,1,1
mcts_distilled_final,False,14,21,1201717,1,1
mcts_distilled_final,False,10,21,1201718,0,0
mcts_distilled_final,False,14,21,1201719,1,1
mcts_distilled_final,False,10,21,1201720,0,0
mcts_distilled_final,False,14,21,1201721,1,1
mcts_distilled_final,False,16,21,1201722,1,1
mcts_distilled_final,False,12,21,1201723,1,0
mcts_distilled_final,False,12,21,1201724,1,0
mcts_distilled_final,False,14,21,1201725,1,1
mcts_distilled_final,False,16,21,1201726,1,1
mcts_distilled_final,False,12,21,1201727,1,0
mcts_distilled_final,False,12,21,1201728,1,0
mcts_distilled_final,False,14,21,1201729,1,1
mcts_distilled_final,False,12,21,1201730,1,0
mcts_distilled_final,False,10,21,1201731,0,0
mcts_distilled_final,False,12,21,1201732,1,0
mcts_distilled_final,False,10,21,1201733,0,0
mcts_distilled_final,False,10,21,1201734,0,0
mcts_distilled_final,False,12,21,1201735,1,0
mcts_distilled_final,False,12,21,1201736,1,0
mcts_distilled_final,False,16,21,1201737,1,1
mcts_distilled_final,False,12,21,1201738,1,0
mcts_distilled_final,False,14,21,1201739,1,1
mcts_distilled_final,False,10,21,1201740,0,0
mcts_distilled_final,False,14,21,1201741,1,1
mcts_distilled_final,False,14,21,1201742,1,1
mcts_distilled_final,False,14,21,1201743,1,1
mcts_distilled_final,False,12,21,1201744,1,0
mcts_distilled_final,False,10,21,1201745,0,0
mcts_distilled_final,False,8,21,1201746,0,0
mcts_distilled_final,False,16,21,1201747,1,1
mcts_distilled_final,False,10,21,1201748,0,0
mcts_distilled_final,False,10,21,1201749,0,0
mcts_distilled_final,False,14,21,1201750,1,1
mcts_distilled_final,False,12,21,1201751,1,0
mcts_distilled_final,False,12,21,1201752,1,0
mcts_distilled_final,False,8,21,1201753,0,0
mcts_distilled_final,False,14,21,1201754,1,1
mcts_distilled_final,False,16,21,1201755,1,1
mcts_distilled_final,False,12,21,1201756,1,0
mcts_distilled_final,False,12,21,1201757,1,0
mcts_distilled_final,False,16,21,1201758,1,1
mcts_distilled_final,False,10,21,1201759,0,0
mcts_distilled_final,False,14,21,1201760,1,1
mcts_distilled_final,False,16,21,1201761,1,1
mcts_distilled_final,False,14,21,1201762,1,1
mcts_distilled_final,False,14,21,1201763,1,1
mcts_distilled_final,False,14,21,1201764,1,1
mcts_distilled_final,False,12,21,1201765,1,0
mcts_distilled_final,False,16,21,1201766,1,1
mcts_distilled_final,False,8,21,1201767,0,0
mcts_distilled_final,False,8,21,1201768,0,0
mcts_distilled_final,False,12,21,1201769,1,0
mcts_distilled_final,False,12,21,1201770,1,0
mcts_distilled_final,False,12,21,1201771,1,0
mcts_distilled_final,False,11,21,1201772,0,0
mcts_distilled_final,False,12,21,1201773,1,0
mcts_distilled_final,False,12,21,1201774,1,0
mcts_distilled_final,False,16,21,1201775,1,1
mcts_distilled_final,False,14,21,1201776,1,1
mcts_distilled_final,False,16,21,1201777,1,1
mcts_distilled_final,False,12,21,1201778,1,0
mcts_distilled_final,False,14,21,1201779,1,1
mcts_distilled_final,False,12,21,1201780,1,0
mcts_distilled_final,False,14,21,1201781,1,1
mcts_distilled_final,False,12,21,1201782,1,0
mcts_distilled_final,False,10,21,1201783,0,0
mcts_distilled_final,False,12,21,1201784,1,0
mcts_distilled_final,False,14,21,1201785,1,1
mcts_distilled_final,False,14,21,1201786,1,1
mcts_distilled_final,False,12,21,1201787,1,0
mcts_distilled_final,False,8,21,1201788,0,0
mcts_distilled_final,False,14,21,1201789,1,1
mcts_distilled_final,False,12,21,1201790,1,0
mcts_distilled_final,False,16,21,1201791,1,1
mcts_distilled_final,False,8,21,1201792,0,0
mcts_distilled_final,False,16,21,1201793,1,1
mcts_distilled_final,False,8,21,1201794,0,0
mcts_distilled_final,False,14,21,1201795,1,1
mcts_distilled_final,False,12,21,1201796,1,0
mcts_distilled_final,False,14,21,1201797,1,1
mcts_distilled_final,False,12,21,1201798,1,0
mcts_distilled_final,False,10,21,1201799,0,0
mcts_distilled_final,False,7,21,1201800,0,0
mcts_distilled_final,False,12,21,1201801,1,0
mcts_distilled_final,False,12,21,1201802,1,0
mcts_distilled_final,False,14,21,1201803,1,1
mcts_distilled_final,False,6,21,1201804,0,0
mcts_distilled_final,False,10,21,1201805,0,0
mcts_distilled_final,False,14,21,1201806,1,1
mcts_distilled_final,False,14,21,1201807,1,1
mcts_distilled_final,False,8,21,1201808,0,0
mcts_distilled_final,False,16,21,1201809,1,1
mcts_distilled_final,False,6,21,1201810,0,0
mcts_distilled_final,False,12,21,1201811,1,0
mcts_distilled_final,False,14,21,1201812,1,1
mcts_distilled_final,False,14,21,1201813,1,1
mcts_distilled_final,False,12,21,1201814,1,0
mcts_distilled_final,False,12,21,1201815,1,0
mcts_distilled_final,False,14,21,1201816,1,1
mcts_distilled_final,False,14,21,1201817,1,1
mcts_distilled_final,False,6,21,1201818,0,0
mcts_distilled_final,False,6,21,1201819,0,0
mcts_distilled_final,False,12,21,1201820,1,0
mcts_distilled_final,False,12,21,1201821,1,0
mcts_distilled_final,False,10,21,1201822,0,0
mcts_distilled_final,False,10,21,1201823,0,0
mcts_distilled_final,False,10,21,1201824,0,0
mcts_distilled_final,False,12,21,1201825,1,0
mcts_distilled_final,False,14,21,1201826,1,1
mcts_distilled_final,False,10,21,1201827,0,0
mcts_distilled_final,False,10,21,1201828,0,0
mcts_distilled_final,False,10,21,1201829,0,0
mcts_distilled_final,False,12,21,1201830,1,0
mcts_distilled_final,False,12,21,1201831,1,0
mcts_distilled_final,False,16,21,1201832,1,1
mcts_distilled_final,False,16,21,1201833,1,1
mcts_distilled_final,False,12,21,1201834,1,0
mcts_distilled_final,False,12,21,1201835,1,0
mcts_distilled_final,False,8,21,1201836,0,0
mcts_distilled_final,False,12,21,1201837,1,0
mcts_distilled_final,False,12,21,1201838,1,0
mcts_distilled_final,False,12,21,1201839,1,0
mcts_distilled_final,False,10,21,1201840,0,0
mcts_distilled_final,False,12,21,1201841,1,0
mcts_distilled_final,False,10,21,1201842,0,0
mcts_distilled_final,False,12,21,1201843,1,0
mcts_distilled_final,False,16,21,1201844,1,1
mcts_distilled_final,False,12,21,1201845,1,0
mcts_distilled_final,False,10,21,1201846,0,0
mcts_distilled_final,False,16,21,1201847,1,1
mcts_distilled_final,False,12,21,1201848,1,0
mcts_distilled_final,False,12,21,1201849,1,0
mcts_distilled_final,False,16,21,1201850,1,1
mcts_distilled_final,False,14,21,1201851,1,1
mcts_distilled_final,False,10,21,1201852,0,0
mcts_distilled_final,False,6,21,1201853,0,0
mcts_distilled_final,False,12,21,1201854,1,0
mcts_distilled_final,False,12,21,1201855,1,0
mcts_distilled_final,False,12,21,1201856,1,0
mcts_distilled_final,False,12,21,1201857,1,0
mcts_distilled_final,False,10,21,1201858,0,0
mcts_distilled_final,False,12,21,1201859,1,0
mcts_distilled_final,False,14,21,1201860,1,1
mcts_distilled_final,False,12,21,1201861,1,0
mcts_distilled_final,False,14,21,1201862,1,1
mcts_distilled_final,False,12,21,1201863,1,0
mcts_distilled_final,False,14,21,1201864,1,1
mcts_distilled_final,False,10,21,1201865,0,0
mcts_distilled_final,False,10,21,1201866,0,0
mcts_distilled_final,False,12,21,1201867,1,0
mcts_distilled_final,False,10,21,1201868,0,0
mcts_distilled_final,False,12,21,1201869,1,0
mcts_distilled_final,False,8,21,1201870,0,0
mcts_distilled_final,False,14,21,1201871,1,1
mcts_distilled_final,False,12,21,1201872,1,0
mcts_distilled_final,False,18,21,1201873,1,1
mcts_distilled_final,False,12,21,1201874,1,0
mcts_distilled_final,False,14,21,1201875,1,1
mcts_distilled_final,False,16,21,1201876,1,1
mcts_distilled_final,False,14,21,1201877,1,1
mcts_distilled_final,False,14,21,1201878,1,1
mcts_distilled_final,False,12,21,1201879,1,0
mcts_distilled_final,False,12,21,1201880,1,0
mcts_distilled_final,False,8,21,1201881,0,0
mcts_distilled_final,False,10,21,1201882,0,0
mcts_distilled_final,False,18,21,1201883,1,1
mcts_distilled_final,False,10,21,1201884,0,0
mcts_distilled_final,False,10,21,1201885,0,0
mcts_distilled_final,False,8,21,1201886,0,0
mcts_distilled_final,False,12,21,1201887,1,0
mcts_distilled_final,False,12,21,1201888,1,0
mcts_distilled_final,False,12,21,1201889,1,0
mcts_distilled_final,False,12,21,1201890,1,0
mcts_distilled_final,False,10,21,1201891,0,0
mcts_distilled_final,False,16,21,1201892,1,1
mcts_distilled_final,False,8,21,1201893,0,0
mcts_distilled_final,False,16,21,1201894,1,1
mcts_distilled_final,False,12,21,1201895,1,0
mcts_distilled_final,False,8,21,1201896,0,0
mcts_distilled_final,False,12,21,1201897,1,0
mcts_distilled_final,False,8,21,1201898,0,0
mcts_distilled_final,False,14,21,1201899,1,1
mcts_distilled_final,False,10,21,1201900,0,0
mcts_distilled_final,False,14,21,1201901,1,1
mcts_distilled_final,False,12,21,1201902,1,0
mcts_distilled_final,False,10,21,1201903,0,0
mcts_distilled_final,False,10,21,1201904,0,0
